cpb-aacip-15-171vhs0s__19.0_29.0,2.0,1.0,"Silence"
cpb-aacip-41-74cnpsm4.h264__604.0_614.0,1.0,1.0,"Male"
cpb-aacip-206-95w6mkg4__312.0_322.0,4.0,1.0,"Female"
cpb-aacip-75-14nk9mcb.h264__1243.0_1253.0,0.0,1.0,"Multiple Speakers"
cpb-aacip-15-hm52f7k22h__barcode105755_.h264__68.0_78.0,4.0,1.0,"Male"
cpb-aacip-15-9qz22h2v__231371___109.0_119.0,4.0,1.0,"Male"
cpb-aacip-29-30prr7v0.h264__143.0_153.0,0.0,1.0,"Male"
cpb-aacip-41-16pzgq2f.h264__1477.0_1487.0,0.0,1.0,"Male"
cpb-aacip-283-225b02dd.h264__103.0_113.0,0.0,1.0,"Female with background noise"
cpb-aacip-394-06g1jxzt.h264__495.0_505.0,0.0,1.0,"Male with background noise"
cpb-aacip-129-sb3ws8hx30__4NCP2728YY_.h264__1200.0_1210.0,3.0,1.0,"Male"
cpb-aacip-55-319s17sx6r__cpb-aacip-55-439zx20j.mpeg2_.h264__1546.0_1556.0,1.0,1.0,"Male"
cpb-aacip-15-dr2p55dm0n__23477-2010_01_20_.h264__373.0_383.0,4.0,1.0,"Female"
cpb-aacip-37-3976hmf7.h264__601.0_611.0,4.0,1.0,"Male"
cpb-aacip-235-51hhnm1q__2301.0_2311.0,1.0,1.0,"Male"
cpb-aacip-259-n00zsp23.h264__217.0_227.0,4.0,1.0,"Male"
cpb-aacip-15-h12v40k50d__ess05_vid_riseset_.h264__25.0_35.0,2.0,1.0,"Female with background noise"
cpb-aacip-81-31qftxxg.h264__401.0_411.0,0.0,1.0,"Female"
cpb-aacip-15-d21rf5kk12__20588-2008_10_30_.h264__59.0_69.0,1.0,1.0,"Female with background noise"
cpb-aacip-15-z892805f8c__25900-2010_10_03_.h264__1202.0_1212.0,0.0,1.0,"Male"
cpb-aacip-75-000000s7.h264__1152.0_1162.0,2.0,1.0,"Music"
cpb-aacip-333-48sbchq9.h264__610.0_620.0,4.0,1.0,"Music"
cpb-aacip-293-68kd583c.h264__1434.0_1444.0,4.0,1.0,"Male"
cpb-aacip-55-64thv3gr.h264__229.0_239.0,2.0,1.0,"Male"
cpb-aacip-37-7w6736mc6m__iptvspc_40983_DV25_.h264__312.0_322.0,3.0,1.0,"Male"
cpb-aacip-129-32r4xppw.h264__1514.0_1524.0,3.0,1.0,"Music"
cpb-aacip-15-p55db7w084__23690-2010_02_19-RAW_.h264__23.0_33.0,3.0,1.0,"Female"
cpb-aacip-41-14nk9r4b.h264__348.0_358.0,2.0,1.0,"Silence"
cpb-aacip-15-9mk6580n__213913___1223.0_1233.0,2.0,1.0,"Male"
cpb-aacip-333-24wh73dh.h264__555.0_565.0,0.0,1.0,"Female with background noise"
cpb-aacip-333-24wh73dh.h264__555.0_565.0,0.0,1.0,"Female with background noise"
cpb-aacip-55-h707w67m1n__cpb-aacip-55-03228r91.mpeg2_.h264__1420.0_1430.0,0.0,1.0,"Female"
cpb-aacip-30-451g2bsq__2114.0_2124.0,0.0,1.0,"Male"
cpb-aacip-221-182jmcfh.h264__1417.0_1427.0,3.0,1.0,"Male"
cpb-aacip-138-504xh5q1.h264__1095.0_1105.0,3.0,1.0,"Male"
cpb-aacip-500-gf0mxc4r__1676.0_1686.0,4.0,1.0,"Male"
cpb-aacip-129-80ht7k6c.h264__447.0_457.0,4.0,1.0,"Female"
cpb-aacip-41-59q2c29r.h264__24.0_34.0,1.0,1.0,"Music"
cpb-aacip-77-9673pd82.h264__1699.0_1709.0,1.0,1.0,"Music"
cpb-aacip-86-22v41rdm.h264__987.0_997.0,1.0,1.0,"Male"
cpb-aacip-500-2j68725q__1939.0_1949.0,3.0,1.0,"Male with background noise"
cpb-aacip-15-ms3jw86v8p__200505A31A_.h264__30.408_40.408,3.0,1.0,"Male with background noise"
cpb-aacip-75-21tdzbv9.h264__2107.0_2117.0,3.0,1.0,"Music"
cpb-aacip-15-pc2t43j87h__200201T07A_.h264__34.616_44.616,0.0,1.0,"Male with background noise"
cpb-aacip-60-25k98vqz.h264__1400.0_1410.0,2.0,1.0,"Female"
cpb-aacip-304-06g1jxnk.h264__41.0_51.0,2.0,1.0,"Female"
cpb-aacip-15-1j97659d9c__barcode10548_.h264__182.0_192.0,1.0,1.0,"Male"
cpb-aacip-43-445h98zk4w__10438535___65.0_75.0,2.0,1.0,"Male"
cpb-aacip-75-246q5fkc.h264__261.0_271.0,4.0,1.0,"Female"
cpb-aacip-75-6341p3qg.h264__4874.0_4884.0,0.0,1.0,"Background noise"
cpb-aacip-37-805x6k5f.h264__1610.0_1620.0,4.0,1.0,"Music"
cpb-aacip-345-22h70tzs__1112.0_1122.0,1.0,1.0,"Music"
cpb-aacip-293-8c9r20s42m__HUT00000020001_.h264__582.0_592.0,4.0,1.0,"Male"
cpb-aacip-15-300zpnkj__987.0_997.0,4.0,1.0,"Male"
cpb-aacip-398-81jhb75g.h264__1263.0_1273.0,4.0,1.0,"Male"
cpb-aacip-15-07tmpp2d__143.0_153.0,2.0,1.0,"Female with background noise"
cpb-aacip-43-4j09w09580__10563629___10.0_20.0,0.0,1.0,"Female"
cpb-aacip-153-10wpzjcz.h264__835.0_845.0,0.0,1.0,"Background noise"
cpb-aacip-15-r49g44j092__200701A41A_.h264__145.0_155.0,2.0,1.0,"Male with background noise"
cpb-aacip-259-3n20fm4j.h264__958.0_968.0,3.0,1.0,"Male"
cpb-aacip-15-wm13n20s85__23797-2010_04_01_.h264__14.0_24.0,4.0,1.0,"Male"
cpb-aacip-24-qn5z60cb6q__2423.0_2433.0,1.0,1.0,"Music"
cpb-aacip-153-10jsxnh8.h264__183.0_193.0,4.0,1.0,"Music"
cpb-aacip-375-82k6dtsx__1543.0_1553.0,3.0,1.0,"Male"
cpb-aacip-15-4f1mg7fw9k__barcode103089_.h264__156.0_166.0,0.0,1.0,"Male"
cpb-aacip-15-88cfz5wc__3214.0_3224.0,2.0,1.0,"Music"
cpb-aacip-217-46254crr.h264__2854.0_2864.0,0.0,1.0,"Male"
cpb-aacip-75-21ghxbkd.h264__1310.0_1320.0,0.0,1.0,"Female"
cpb-aacip-80-278sfszm__6064.0_6074.0,4.0,1.0,"Female"
cpb-aacip-221-00ns1x0c.h264__1701.0_1711.0,1.0,1.0,"Music"
cpb-aacip-41-784j1728.h264__332.0_342.0,4.0,1.0,"Male"
cpb-aacip-50-46d259ng__514.0_524.0,1.0,1.0,"Male"
cpb-aacip-15-zs2k64b451__mck05_vid_collabexp_.h264__60.0_70.0,3.0,1.0,"Male"
cpb-aacip-15-n29p26qr34__20101216ERS___1750.0_1760.0,2.0,1.0,"Female"
cpb-aacip-29-580k6mn8.h264__1575.0_1585.0,1.0,1.0,"Music"
cpb-aacip-17-05s7hwq4.h264__1056.0_1066.0,2.0,1.0,"Male"
cpb-aacip-81-70zpcgx8.h264__718.0_728.0,2.0,1.0,"Silence"
cpb-aacip-500-c824g721__569.0_579.0,4.0,1.0,"Male"
cpb-aacip-41-439zwcjt.h264__1046.0_1056.0,4.0,1.0,"Male"
cpb-aacip-235-79h45q3p__3325.0_3335.0,2.0,1.0,"Male"
cpb-aacip-309-77fqzdp2__Fishing_on_the_Fly_10-2-10__15.0_25.0,3.0,1.0,"Female with background noise"
cpb-aacip-259-sq8qgk0w.h264__21.409_31.409,3.0,1.0,"Noise"
cpb-aacip-80-41zcs462__1067.0_1077.0,0.0,1.0,"Multiple Speakers"
cpb-aacip-333-504xh3cx.h264__405.0_415.0,0.0,1.0,"Female"
cpb-aacip-43-sq8qb9vm4s__10387525___47.0_57.0,2.0,1.0,"Male"
cpb-aacip-345-18dfn4rv__244.0_254.0,3.0,1.0,"Male"
cpb-aacip-61-81wdc3v4.h264__258.0_268.0,3.0,1.0,"Background noise"
cpb-aacip-23-03qv9tbn.h264__161.0_171.0,4.0,1.0,"Male with background noise"
cpb-aacip-398-82x3fq36.h264__1356.0_1366.0,2.0,1.0,"Male"
cpb-aacip-86-37hqc384.h264__360.0_370.0,2.0,1.0,"Background noise"
cpb-aacip-43-zk55d8p20f__10377228___324.0_334.0,3.0,1.0,"Male with background noise"
cpb-aacip-41-94hmh46w.h264__1572.0_1582.0,0.0,1.0,"Female"
cpb-aacip-75-53jwt53n.h264__419.0_429.0,2.0,1.0,"Female with background noise"
cpb-aacip-23-17crjgjv.h264__647.0_657.0,2.0,1.0,"Male"
cpb-aacip-41-4298skfk.h264__173.0_183.0,1.0,1.0,"Male"
cpb-aacip-77-29p2pk3n.h264__49.0_59.0,4.0,1.0,"Silence"
cpb-aacip-88-19s1rq4k.h264__141.0_151.0,1.0,1.0,"Male"
cpb-aacip-375-82k6dtbh__1805.0_1815.0,1.0,1.0,"Background noise"
cpb-aacip-235-38jdgnws.h264__364.0_374.0,3.0,1.0,"Female"
cpb-aacip-15-s17sn01c4j__barcode9304_.h264__99.0_109.0,3.0,1.0,"Male"
cpb-aacip-41-644qrsv1.h264__2982.0_2992.0,3.0,1.0,"Male"
cpb-aacip-169-300zphpd__594.0_604.0,1.0,1.0,"Music"
cpb-aacip-296-88qbzv4c.h264__1991.0_2001.0,0.0,1.0,"Male"
cpb-aacip-77-19s1sgn5.h264__847.0_857.0,2.0,1.0,"Multiple Speakers"
cpb-aacip-259-jd4pp78c.h264__668.0_678.0,2.0,1.0,"Male with background noise"
cpb-aacip-120-29p2nngh.h264__1518.0_1528.0,4.0,1.0,"Male"
cpb-aacip-41-60cvf23n.h264__229.0_239.0,0.0,1.0,"Male"
cpb-aacip-15-639k35mc9d__199704A42B_.h264__20.0_30.0,0.0,1.0,"Multiple Speakers"
cpb-aacip-15-g44hm52r3v__barcode301241-2_.h264__432.0_442.0,1.0,1.0,"Male"
cpb-aacip-500-qz22h64x__1583.0_1593.0,2.0,1.0,"Male"
cpb-aacip-78-4947dvhp__62.0_72.0,0.0,1.0,"Male"
cpb-aacip-151-cn6xw4893p__fma_2_5430_1_1_pres_20100303_.h264__2685.0_2695.0,2.0,1.0,"Male"
cpb-aacip-375-82k6dtsx__1543.0_1553.0,2.0,1.0,"Male"
cpb-aacip-15-w08w950z4v__barcode49530_.h264__542.0_552.0,2.0,1.0,"Male"
cpb-aacip-37-579s4wm3.h264__2261.0_2271.0,2.0,1.0,"Male"
cpb-aacip-394-81wdc0wq.h264__2226.0_2236.0,3.0,1.0,"Male with background noise"
cpb-aacip-41-009w0wh5.h264__1339.0_1349.0,4.0,1.0,"Multiple Speakers"
cpb-aacip-77-00ns2nsq.h264__670.0_680.0,2.0,1.0,"Male"
cpb-aacip-55-37hqcsf4.h264__94.0_104.0,0.0,1.0,"Male"
cpb-aacip-55-50gtjk5b.h264__392.0_402.0,3.0,1.0,"Male"
cpb-aacip-114-08v9s5h8.h264__436.0_446.0,2.0,1.0,"Male"
cpb-aacip-260-46qz65w5.h264__1046.0_1056.0,0.0,1.0,"Male"
cpb-aacip-378-9673ng3g.h264__119.0_129.0,3.0,1.0,"Female with background noise"
cpb-aacip-398-85n8pwzd.h264__1009.0_1019.0,3.0,1.0,"Male with background noise"
cpb-aacip-17-623bm3jj.h264__151.0_161.0,2.0,1.0,"Male"
cpb-aacip-55-52w3s18m.h264__1734.0_1744.0,4.0,1.0,"Male with background noise"
cpb-aacip-15-xd0qr4p18v__22581-2209_11_02-RAW_.h264__1511.0_1521.0,2.0,1.0,"Female"
cpb-aacip-55-149p94sx.h264__88.0_98.0,3.0,1.0,"Male"
cpb-aacip-394-4302vhhv.h264__16.0_26.0,0.0,1.0,"Music"
cpb-aacip-37-24wh7369.h264__643.0_653.0,0.0,1.0,"Male"
cpb-aacip-86-83xsjc2g.h264__976.0_986.0,1.0,1.0,"Male"
cpb-aacip-15-7h1dj58j61__barcode292280_.h264__63.0_73.0,0.0,1.0,"Background noise"
cpb-aacip-259-p26q2q18.h264__94.0_104.0,4.0,1.0,"Male"
cpb-aacip-15-9j09w39x__218957_20120419ERS__2743.0_2753.0,1.0,1.0,"Female with background noise"
cpb-aacip-86-78tb30h0.h264__39.0_49.0,3.0,1.0,"Silence"
cpb-aacip-88-19f4qt9m.h264__1757.0_1767.0,3.0,1.0,"Silence"
cpb-aacip-500-t14tp492__590.0_600.0,2.0,1.0,"Female with background noise"
cpb-aacip-15-4m9183466x__barcode339585_.h264__1020.0_1030.0,2.0,1.0,"Female"
cpb-aacip-129-96wwqckw.h264__378.0_388.0,0.0,1.0,"Female"
cpb-aacip-333-05fbg8cm.h264__8.0_18.0,0.0,1.0,"Not Sure"
cpb-aacip-61-752fr8h8.h264__285.0_295.0,3.0,1.0,"Male"
cpb-aacip-345-18dfn4rv__1577.0_1587.0,4.0,1.0,"Female"
cpb-aacip-138-47dr819x.h264__1062.0_1072.0,1.0,1.0,"Male"
cpb-aacip-15-cc0tq5rh53__200304A40A_.h264__130.068_140.068,3.0,1.0,"Female with background noise"
cpb-aacip-15-8911n7xt47__3779-2007_11_09_.h264__1301.0_1311.0,4.0,1.0,"Male"
cpb-aacip-384-70msbm83.h264__1311.0_1321.0,0.0,1.0,"Music"
cpb-aacip-333-49g4f928.h264__217.0_227.0,3.0,1.0,"Background noise"
cpb-aacip-15-61djhppq__99.0_109.0,1.0,1.0,"Male"
cpb-aacip-77-3976jjw1.h264__1543.0_1553.0,1.0,1.0,"Music"
cpb-aacip-15-3r0pr7mv3s__26700_2010_11_17_.h264__459.0_469.0,2.0,1.0,"Male"
cpb-aacip-55-3b5w669c95__cpb-aacip-55-24wh7r9r.mpeg2_.h264__831.0_841.0,0.0,1.0,"Background noise"
cpb-aacip-75-16c2fzm1.h264__110.0_120.0,3.0,1.0,"Female with background noise"
cpb-aacip-259-bz617z18.h264__1622.0_1632.0,3.0,1.0,"Silence"
cpb-aacip-22-62f7m6pb.h264__1780.0_1790.0,0.0,1.0,"Male"
cpb-aacip-15-vx05x25t09__barcode235674_.h264__580.0_590.0,2.0,1.0,"Background noise"
cpb-aacip-55-02q57tct.h264__1586.0_1596.0,1.0,1.0,"Female with background noise"
cpb-aacip-52-149p8fkt.h264__1334.0_1344.0,0.0,1.0,"Male"
cpb-aacip-114-51hhmn7f.h264__535.0_545.0,1.0,1.0,"Male"
cpb-aacip-15-d21rf5kh4f__CBS151684_.h264__75.0_85.0,0.0,1.0,"Female"
cpb-aacip-15-300zpnkj__987.0_997.0,3.0,1.0,"Male"
cpb-aacip-111-72b8h41r.h264__743.0_753.0,2.0,1.0,"Male"
cpb-aacip-77-623bm955.h264__515.0_525.0,1.0,1.0,"Female"
cpb-aacip-29-nv9959cq4z__WCWW2-008_.h264__678.0_688.0,1.0,1.0,"Male"
cpb-aacip-55-610vq2sg61__cpb-aacip-55-56n03pg7.mpeg2_.h264__844.0_854.0,2.0,1.0,"Male"
cpb-aacip-52-6663z0nx.h264__499.0_509.0,1.0,1.0,"Female"
cpb-aacip-309-37vmczqs__1522__10.0_20.0,3.0,1.0,"Male with background noise"
cpb-aacip-500-8s4jr20p__814.0_824.0,4.0,1.0,"Not Sure"
cpb-aacip-56-51hhmnjp.h264__126.0_136.0,0.0,1.0,"Silence"
cpb-aacip-77-77sn1861.h264__310.0_320.0,4.0,1.0,"Male"
cpb-aacip-309-439zw7pj__Platt_Brothers_Trio_07-20-93__760.0_770.0,1.0,1.0,"Music"
cpb-aacip-75-53jwt53n.h264__419.0_429.0,0.0,1.0,"Female"
cpb-aacip-15-xs5j960n1k__tdc02_vid_baggiezoom_.h264__5.0_15.0,3.0,1.0,"Noise"
cpb-aacip-15-10wpzqz3.h264__2846.0_2856.0,2.0,1.0,"Male"
cpb-aacip-41-79h44x45.h264__1528.0_1538.0,4.0,1.0,"Music"
cpb-aacip-153-42n5tg79.h264__1017.0_1027.0,0.0,1.0,"Male"
cpb-aacip-41-85n8q2bf.h264__1091.0_1101.0,1.0,1.0,"Background noise"
cpb-aacip-15-kw57d2qx71__20140306tw___1345.0_1355.0,4.0,1.0,"Female"
cpb-aacip-15-1j97659d9c__barcode10548_.h264__182.0_192.0,0.0,1.0,"Male"
cpb-aacip-55-37hqcsf4.h264__94.0_104.0,1.0,1.0,"Male"
cpb-aacip-259-7h1dnh0d.h264__592.0_602.0,1.0,1.0,"Male with background noise"
cpb-aacip-15-000000012w__ipy07_vid_inuitobserv_.h264__174.0_184.0,1.0,1.0,"Female"
cpb-aacip-129-784j19jn.h264__64.0_74.0,0.0,1.0,"Multiple Speakers"
cpb-aacip-55-70zpd55b.h264__1619.0_1629.0,4.0,1.0,"Silence"
cpb-aacip-50-77fqzg0k__856.0_866.0,0.0,1.0,"Music"
cpb-aacip-75-032285fd.h264__1959.0_1969.0,3.0,1.0,"Female"
cpb-aacip-75-36h18p27.h264__609.0_619.0,1.0,1.0,"Male"
cpb-aacip-15-15p8d7mb__60.0_70.0,3.0,1.0,"Male"
cpb-aacip-43-sb3ws8j08b__10398821___73.0_83.0,0.0,1.0,"Male"
cpb-aacip-15-30prrfm2__1978.0_1988.0,1.0,1.0,"Male"
cpb-aacip-120-86b2rprj.h264__1214.0_1224.0,1.0,1.0,"Male"
cpb-aacip-153-86nzskbf.h264__164.0_174.0,1.0,1.0,"Female"
cpb-aacip-29-02q575dk.h264__212.0_222.0,4.0,1.0,"Female"
cpb-aacip-15-644qrvpd__1529.0_1539.0,2.0,1.0,"Male"
cpb-aacip-259-dr2p873f.h264__1830.0_1840.0,0.0,1.0,"Male"
cpb-aacip-394-1289331z.h264__625.0_635.0,0.0,1.0,"Male"
cpb-aacip-55-913n6t0q.h264__1312.0_1322.0,2.0,1.0,"Female with background noise"
cpb-aacip-153-31cjt2sp.h264__1565.0_1575.0,2.0,1.0,"Male"
cpb-aacip-15-h707w67c0d__barcode54601_.h264__503.0_513.0,3.0,1.0,"Female with background noise"
cpb-aacip-52-60cvdv1h.h264__248.0_258.0,4.0,1.0,"Male with background noise"
cpb-aacip-75-34fn35w8.h264__4834.0_4844.0,2.0,1.0,"Male with background noise"
cpb-aacip-29-257d80rq.h264__279.0_289.0,3.0,1.0,"Silence"
cpb-aacip-394-71ngfdwx.h264__1564.0_1574.0,4.0,1.0,"Music"
cpb-aacip-85-37hqc31w.h264__2785.0_2795.0,2.0,1.0,"Female"
cpb-aacip-15-171vhs0s__822.0_832.0,3.0,1.0,"Music"
cpb-aacip-30-43nvxvt3__1670.0_1680.0,4.0,1.0,"Background noise"
cpb-aacip-37-805x6k4r.h264__584.0_594.0,4.0,1.0,"Music"
cpb-aacip-111-89r22kfk.h264__3363.0_3373.0,1.0,1.0,"Not Sure"
cpb-aacip-387-580k6m9n.h264__391.0_401.0,4.0,1.0,"Background noise"
cpb-aacip-15-3b5w66980j__barcode83725_.h264__2333.0_2343.0,0.0,1.0,"Male"
cpb-aacip-43-kw57d2qp2j__10354812___20.932_30.932,3.0,1.0,"Female"
cpb-aacip-41-49g4fnv0.h264__562.493_572.493,3.0,1.0,"Male"
cpb-aacip-224-62s4n3ng__2006.0_2016.0,4.0,1.0,"Music"
cpb-aacip-41-86nzsp91.h264__62.0_72.0,1.0,1.0,"Male"
cpb-aacip-77-021c6749.h264__981.0_991.0,4.0,1.0,"Multiple Speakers"
cpb-aacip-394-93gxddgv.h264__937.0_947.0,3.0,1.0,"Male with background noise"
cpb-aacip-500-t43j2g7j__453.0_463.0,3.0,1.0,"Male"
cpb-aacip-151-ft8df6kn4n__fma-2-62520-int-20120627_.h264__26.0_36.0,2.0,1.0,"Silence"
cpb-aacip-15-c53dz0350m__lsps07_vid_nihoa_.h264__64.211_74.211,0.0,1.0,"Male"
cpb-aacip-15-44bp03s5__3438.0_3448.0,0.0,1.0,"Male"
cpb-aacip-55-04rjf38r.h264__1169.0_1179.0,2.0,1.0,"Male"
cpb-aacip-16-0k2697059c__focus050301a___2752.0_2762.0,3.0,1.0,"Male"
cpb-aacip-15-kw57d2qg64__4212-2008_12_02_.h264__20.0_30.0,0.0,1.0,"Male"
cpb-aacip-398-11xd299g.h264__56.0_66.0,1.0,1.0,"Male"
cpb-aacip-30-f76639kj92__ic_lockhardt4___132.0_142.0,3.0,1.0,"Male"
cpb-aacip-120-63fxpxx8.h264__1391.0_1401.0,1.0,1.0,"Male"
cpb-aacip-81-32d7wq6b.h264__165.0_175.0,3.0,1.0,"Background noise"
cpb-aacip-41-52w3rcbw.h264__124.0_134.0,0.0,1.0,"Music"
cpb-aacip-29-22v41s7s.h264__43.0_53.0,0.0,1.0,"Female"
cpb-aacip-55-26m0d963.h264__276.0_286.0,4.0,1.0,"Male"
cpb-aacip-15-x05x63bd3g__26962-2010_12_04_.h264__3191.0_3201.0,3.0,1.0,"Female"
cpb-aacip-129-24wh760d.h264__932.0_942.0,2.0,1.0,"Female"
cpb-aacip-17-82k6fmrr.h264__1687.0_1697.0,4.0,1.0,"Male"
cpb-aacip-78-97xktfpn.h264__107.0_117.0,1.0,1.0,"Background noise"
cpb-aacip-15-9g5gb1xn4n__26013-2010_10_16Cap6-RAW_.h264__64.0_74.0,4.0,1.0,"Male"
cpb-aacip-15-125q814q2j__barcode49407_.h264__124.0_134.0,3.0,1.0,"Male"
cpb-aacip-15-dr2p55dm0n__23477-2010_01_20_.h264__1280.0_1290.0,3.0,1.0,"Female"
cpb-aacip-86-03cz8xpn.h264__1609.0_1619.0,4.0,1.0,"Music"
cpb-aacip-15-pk06w9709h__MS40604___61.0_71.0,4.0,1.0,"Female with background noise"
cpb-aacip-304-580k6vsz.h264__881.0_891.0,2.0,1.0,"Female with background noise"
cpb-aacip-398-76f1vrrr.h264__1303.0_1313.0,2.0,1.0,"Male"
