Media file basename,Start time,Duration,Label,Labeled by
cpb-aacip-375-13905tbf,118.0,16.0,Spanish Language,WGBH Consultant
cpb-aacip-375-13905tbf,151.0,80.0,Spanish Language,WGBH Consultant
cpb-aacip-375-43nvx5mg,1814.0,67.0,Spanish Language,WGBH Consultant
cpb-aacip-375-43nvx5mg,1888.0,48.0,Spanish Language,WGBH Consultant
cpb-aacip-375-43nvx5mg,1953.0,45.0,Spanish Language,WGBH Consultant
cpb-aacip-375-06g1k06j,82.0,1713.0,Spanish Language,WGBH Consultant
cpb-aacip-375-06g1k06j,1859.0,1659.0,Spanish Language,WGBH Consultant
cpb-aacip-375-21ghx6g0,61.0,1026.0,Spanish Language,WGBH Consultant
cpb-aacip-375-21ghx6g0,1203.0,407.0,Spanish Language,WGBH Consultant
cpb-aacip-375-440rz2mm,10.0,2270.0,Spanish Language,WGBH Consultant
