Media file basename,Start time,Duration,Label,Labeled by
cpb-aacip-15-90r9m39q__231077_,2896.725333333,15.189333333,Malcolm X,Ryan Blake
cpb-aacip-15-90r9m39q__231077_,2961.664,8.533333333,Malcolm X,Ryan Blake
cpb-aacip-15-90r9m39q__231077_,2972.416,26.197333333,Malcolm X,Ryan Blake
cpb-aacip-15-90r9m39q__231077_,3003.477333333,1.621333333,Malcolm X,Ryan Blake
cpb-aacip-15-90r9m39q__231077_,3011.498666667,11.178666667,Malcolm X,Ryan Blake
cpb-aacip-15-90r9m39q__231077_,3041.792,1.877333333,Malcolm X,Ryan Blake
cpb-aacip-15-90r9m39q__231077_,3081.984,47.018666667,Malcolm X,Ryan Blake
cpb-aacip-15-90r9m39q__231077_,3174.656,11.093333333,Malcolm X,Ryan Blake
cpb-aacip-15-90r9m39q__231077_,3241.557333333,11.52,Malcolm X,Ryan Blake
cpb-aacip-15-90r9m39q__231077_,3455.914666667,41.472,Malcolm X,Ryan Blake
cpb-aacip-15-92804z5z__318380_.h264,1394.67755102,47.6,Malcolm X,Ryan Blake
cpb-aacip-15-92804z5z__318380_.h264,1445.070657596,77.904489795,Malcolm X,Ryan Blake
cpb-aacip-15-92804z5z__318380_.h264,1523.089705215,3.4,Malcolm X,Ryan Blake
cpb-aacip-15-92804z5z__318380_.h264,1530.287891156,46,Malcolm X,Ryan Blake
cpb-aacip-15-92804z5z__318380_.h264,1592.048979591,60,Malcolm X,Ryan Blake
cpb-aacip-15-92804z5z__318380_.h264,1660.995918367,31.4,Malcolm X,Ryan Blake
cpb-aacip-15-92804z5z__318380_.h264,1694.4,2.4,Malcolm X,Ryan Blake
cpb-aacip-15-92804z5z__318380_.h264,1700.163265306,20.8,Malcolm X,Ryan Blake
cpb-aacip-15-92804z5z__318380_.h264,1722.107936507,21.4,Malcolm X,Ryan Blake
cpb-aacip-15-92804z5z__318380_.h264,1745.828571428,34.6,Malcolm X,Ryan Blake
cpb-aacip-15-92804z5z__318380_.h264,1786.055691609,49,Malcolm X,Ryan Blake
cpb-aacip-15-92804z5z__318380_.h264,1837.322448979,8.6,Malcolm X,Ryan Blake
cpb-aacip-15-92804z5z__318380_.h264,1850.383673469,24,Malcolm X,Ryan Blake
cpb-aacip-15-92804z5z__318380_.h264,1876.4,7.6,Malcolm X,Ryan Blake
cpb-aacip-15-92804z5z__318380_.h264,1888.506122448,54,Malcolm X,Ryan Blake
cpb-aacip-15-92804z5z__318380_.h264,1942.767165532,4.2,Malcolm X,Ryan Blake
cpb-aacip-15-92804z5z__318380_.h264,1949.431292517,45,Malcolm X,Ryan Blake
cpb-aacip-15-92804z5z__318380_.h264,1994.826303854,2.4,Malcolm X,Ryan Blake
cpb-aacip-15-92804z5z__318380_.h264,1998.332517006,27.2,Malcolm X,Ryan Blake
cpb-aacip-15-92804z5z__318380_.h264,2025.8,1.8,Malcolm X,Ryan Blake
cpb-aacip-15-92804z5z__318380_.h264,2043.35600907,40.8,Malcolm X,Ryan Blake
cpb-aacip-15-92804z5z__318380_.h264,2094.726530612,39.517278911,Malcolm X,Ryan Blake
cpb-aacip-15-92804z5z__318380_.h264,2136.751020408,8.404081632,Malcolm X,Ryan Blake
cpb-aacip-15-92804z5z__318380_.h264,2146.906122448,19,Malcolm X,Ryan Blake
cpb-aacip-15-92804z66__96425_.h264,442.514285714,71.419047619,Malcolm X,Ryan Blake
cpb-aacip-15-92804z66__96425_.h264,759.664036281,19.13324263,Malcolm X,Ryan Blake
cpb-aacip-15-92804z66__96425_.h264,778.936598639,11.981496598,Applause,Ryan Blake
cpb-aacip-15-92804z66__96425_.h264,791.057414965,1.578956916,Malcolm X,Ryan Blake
cpb-aacip-15-92804z66__96425_.h264,793.054331065,29.489342403,Malcolm X,Ryan Blake
cpb-aacip-15-92804z66__96425_.h264,822.822312925,6.54802721,Applause,Ryan Blake
cpb-aacip-15-92804z66__96425_.h264,1420.085986394,59.4861678,Malcolm X,Ryan Blake
cpb-aacip-15-92804z66__96425_.h264,1722.967074829,47.368707482,Malcolm X,Ryan Blake
cpb-aacip-15-93j39149__24313_.h264,954.247256235,34.6,Malcolm X,Ryan Blake
cpb-aacip-15-93j39149__24313_.h264,1001.306122448,14.393287981,Malcolm X,Ryan Blake
cpb-aacip-15-93j39149__24313_.h264,1020.440816326,35.040816326,Malcolm X,Ryan Blake
cpb-aacip-15-93j39149__24313_.h264,1058.971428571,4.885714285,Malcolm X,Ryan Blake
cpb-aacip-15-93j39149__24313_.h264,1074.024489795,58.122448979,Malcolm X,Ryan Blake
cpb-aacip-15-93j39149__24313_.h264,1150.072743764,28.081632653,Malcolm X,Ryan Blake
cpb-aacip-15-93j39149__24313_.h264,1182.922448979,9.763265306,Malcolm X,Ryan Blake
cpb-aacip-15-93j39149__24313_.h264,1280.998458049,54.334693877,Malcolm X,Ryan Blake
cpb-aacip-15-93j39149__24313_.h264,1339.951020408,21.87755102,Malcolm X,Ryan Blake
cpb-aacip-15-93j39149__24313_.h264,1377.110204081,45.061224489,Malcolm X,Ryan Blake
cpb-aacip-15-93j39149__24313_.h264,1436.212244897,66.518367346,Malcolm X,Ryan Blake
cpb-aacip-15-93j39149__24313_.h264,1511.804807256,33.994013605,Malcolm X,Ryan Blake
cpb-aacip-15-93j39149__24313_.h264,1549.648979591,10.514285714,Malcolm X,Ryan Blake
cpb-aacip-15-93j39149__24313_.h264,1571.134693877,34.873469387,Malcolm X,Ryan Blake
cpb-aacip-15-93j39149__24313_.h264,1620.375510204,26.644897959,Malcolm X,Ryan Blake
cpb-aacip-15-93j39149__24313_.h264,1656.653061224,10.351020408,Malcolm X,Ryan Blake
cpb-aacip-15-93j39149__24313_.h264,2062.4,333.6,Malcolm X,Ryan Blake
cpb-aacip-15-93j39149__24313_.h264,3017.6,338.8,Malcolm X,Ryan Blake
cpb-aacip-15-93j39149__24313_.h264,3362.6,111,Malcolm X,Ryan Blake
cpb-aacip-15-93j39149__24313_.h264,3489.4,60.4,Malcolm X,Ryan Blake
cpb-aacip-15-9rb6w24j__233833_,4.949333333,12,Malcolm X,Ryan Blake
cpb-aacip-15-9rb6w24j__233833_,20.992,19.8,Malcolm X,Ryan Blake
cpb-aacip-15-9rb6w24j__233833_,40.874666667,3.4,Applause,Ryan Blake
cpb-aacip-15-9rb6w24j__233833_,359.82,85.6,Malcolm X,Ryan Blake
cpb-aacip-15-9rb6w24j__233833_,468.24,63.12,Malcolm X,Ryan Blake
cpb-aacip-15-9rb6w24j__233833_,544.8,52.8,Malcolm X,Ryan Blake
cpb-aacip-15-9rb6w24j__233833_,611.76,37,Malcolm X,Ryan Blake
cpb-aacip-15-9rb6w24j__233833_,687.9,158.6,Malcolm X,Ryan Blake
cpb-aacip-15-9rb6w24j__233833_,885.42,106.92,Malcolm X,Ryan Blake
cpb-aacip-15-9rb6w24j__233833_,1001.64,94.6,Malcolm X,Ryan Blake
cpb-aacip-15-9rb6w24j__233833_,1103.6,23.4,Malcolm X,Ryan Blake
cpb-aacip-15-9rb6w24j__233833_,1127.46,9.9,Applause,Ryan Blake
cpb-aacip-15-9rb6w24j__233833_,1137.48,19.5,Malcolm X,Ryan Blake
cpb-aacip-15-9rb6w24j__233833_,1157.22,8.46,Applause,Ryan Blake
cpb-aacip-15-9rb6w24j__233833_,1165.92,22.2,Malcolm X,Ryan Blake
cpb-aacip-15-9rb6w24j__233833_,1188.36,4.86,Applause,Ryan Blake
cpb-aacip-15-9rb6w24j__233833_,1211.16,95.4,Malcolm X,Ryan Blake
cpb-aacip-15-9rb6w24j__233833_,1339.92,42,Malcolm X,Ryan Blake
cpb-aacip-15-9rb6w24j__233833_,1430.4,30.6,Malcolm X,Ryan Blake
cpb-aacip-15-9rb6w24j__233833_,1488.18,154.8,Malcolm X,Ryan Blake
cpb-aacip-15-9rb6w24j__233833_,1643.16,4.74,Applause,Ryan Blake
cpb-aacip-15-9rb6w24j__233833_,1649,58.2,Malcolm X,Ryan Blake
cpb-aacip-15-9rb6w24j__233833_,1709.2,124,Malcolm X,Ryan Blake
cpb-aacip-15-9rb6w24j__233833_,1836.42,1.8,Malcolm X,Ryan Blake
cpb-aacip-15-9rb6w24j__233833_,1842.78,61.02,Malcolm X,Ryan Blake
cpb-aacip-15-9rb6w24j__233833_,1904.16,8.7,Applause,Ryan Blake
cpb-aacip-15-9rb6w24j__233833_,1913.16,12.24,Malcolm X,Ryan Blake
cpb-aacip-15-9rb6w24j__233833_,1925.46,9.06,Applause,Ryan Blake
cpb-aacip-15-9rb6w24j__233833_,1934.58,22.98,Malcolm X,Ryan Blake
cpb-aacip-15-9rb6w24j__233833_,1957.8,10.32,Applause,Ryan Blake
cpb-aacip-15-9rb6w24j__233833_,1968.42,15.12,Malcolm X,Ryan Blake
cpb-aacip-15-9rb6w24j__233833_,1983.6,3.6,Applause,Ryan Blake
cpb-aacip-15-9rb6w24j__233833_,2130.2,40,Malcolm X,Ryan Blake
cpb-aacip-15-9rb6w24j__233833_,2172.72,25.2,Malcolm X,Ryan Blake
cpb-aacip-15-9rb6w24j__233833_,2207,361.2,Malcolm X,Ryan Blake
cpb-aacip-15-9rb6w24j__233833_,2598.6,131.8,Malcolm X,Ryan Blake
cpb-aacip-15-9rb6w24j__233833_,2730.9,9.12,Applause,Ryan Blake
cpb-aacip-15-9rb6w24j__233833_,2740.26,16.56,Malcolm X,Ryan Blake
cpb-aacip-15-9rb6w24j__233833_,2756.94,5.16,Applause,Ryan Blake
cpb-aacip-15-9rb6w24j__233833_,2780.8,33.2,Malcolm X,Ryan Blake
cpb-aacip-15-9rb6w24j__233833_,2815.32,0.6,Malcolm X,Ryan Blake
cpb-aacip-15-9rb6w24j__233833_,2816.88,12.48,Malcolm X,Ryan Blake
cpb-aacip-15-9rb6w24j__233833_,2829.54,6.96,Applause,Ryan Blake
cpb-aacip-15-9rb6w24j__233833_,2873.52,88,Malcolm X,Ryan Blake
cpb-aacip-15-9rb6w24j__233833_,2961.72,18.6,Applause,Ryan Blake
cpb-aacip-15-9rb6w24j__233833_,2980.44,69.72,Malcolm X,Ryan Blake
cpb-aacip-15-9rb6w24j__233833_,3050.28,9.66,Applause,Ryan Blake
cpb-aacip-15-9rb6w24j__233833_,3060.54,9.36,Malcolm X,Ryan Blake
cpb-aacip-15-9rb6w24j__233833_,3070.14,9.54,Applause,Ryan Blake
cpb-aacip-15-9rb6w24j__233833_,3080.1,24.24,Malcolm X,Ryan Blake
cpb-aacip-15-9rb6w24j__233833_,3104.52,5.7,Applause,Ryan Blake
cpb-aacip-15-9rb6w24j__233833_,3130.86,26,Malcolm X,Ryan Blake
cpb-aacip-15-9rb6w24j__233833_,3157.08,9.18,Applause,Ryan Blake
cpb-aacip-15-9rb6w24j__233833_,3166.38,25.32,Malcolm X,Ryan Blake
cpb-aacip-15-9rb6w24j__233833_,3192.18,10.68,Applause,Ryan Blake
cpb-aacip-15-9rb6w24j__233833_,3202.922666667,5.376,Malcolm X,Ryan Blake
cpb-aacip-15-9rb6w24j__233833_,3208.38,3.48,Applause,Ryan Blake
cpb-aacip-15-9rb6w24j__233833_,3552.853333333,10.4,Malcolm X,Ryan Blake
cpb-aacip-15-fj29882v0d__barcode55766_.h264,340.079455782,86.653605442,Malcolm X,Ryan Blake
cpb-aacip-15-fj29882v0d__barcode55766_.h264,3516.8,2,Malcolm X,Ryan Blake
cpb-aacip-15-fj29882v0d__barcode55766_.h264,3522.4,16,Malcolm X,Ryan Blake
cpb-aacip-15-zs2k64b451__mck05_vid_collabexp_.h264,0.326530612,44.2,Malcolm X,Ryan Blake
cpb-aacip-15-zs2k64b451__mck05_vid_collabexp_.h264,49.737142857,12.074376417,Malcolm X,Ryan Blake
cpb-aacip-15-zs2k64b451__mck05_vid_collabexp_.h264,63.251156463,23.616235828,Malcolm X,Ryan Blake
cpb-aacip-15-zs2k64b451__mck05_vid_collabexp_.h264,89.303945578,2.507755102,Malcolm X,Ryan Blake
cpb-aacip-151-833mw28s7m__fma_2_52718_int_20101209_.h264,2938.644897959,9.534693878,Applause,Ryan Blake
cpb-aacip-151-833mw28s7m__fma_2_52718_int_20101209_.h264,3451.428571429,8.489795918,Applause,Ryan Blake
cpb-aacip-151-833mw28s7m__fma_2_52718_int_20101209_.h264,5199.542857143,8.228571429,Applause,Ryan Blake
cpb-aacip-151-mc8rb6wk8n__fma_2_56_3_1_pres_20100112_.h264,1125.889160997,9.984580498,Malcolm X,Ryan Blake
cpb-aacip-151-mc8rb6wk8n__fma_2_56_3_1_pres_20100112_.h264,1149.434195011,9.427301587,Malcolm X,Ryan Blake
cpb-aacip-151-mc8rb6wk8n__fma_2_56_3_1_pres_20100112_.h264,1859.546848072,21.501678004,Malcolm X,Ryan Blake
cpb-aacip-151-mc8rb6wk8n__fma_2_56_3_1_pres_20100112_.h264,1893.030022675,21.873197278,Malcolm X,Ryan Blake
cpb-aacip-151-mc8rb6wk8n__fma_2_56_3_1_pres_20100112_.h264,1921.079727891,24.798911564,Malcolm X,Ryan Blake
cpb-aacip-151-mc8rb6wk8n__fma_2_56_3_1_pres_20100112_.h264,2328.293877551,48.457142857,Malcolm X,Ryan Blake
cpb-aacip-151-mc8rb6wk8n__fma_2_56_3_1_pres_20100112_.h264,3425.763265306,19.265306122,Malcolm X,Ryan Blake
cpb-aacip-151-mc8rb6wk8n__fma_2_56_3_2_pres_20100112_.h264,1,176,Malcolm X,Ryan Blake
cpb-aacip-151-mc8rb6wk8n__fma_2_56_3_2_pres_20100112_.h264,179,1,Applause,Ryan Blake
cpb-aacip-151-mc8rb6wk8n__fma_2_56_3_2_pres_20100112_.h264,181,6,Malcolm X,Ryan Blake
cpb-aacip-151-mc8rb6wk8n__fma_2_56_3_2_pres_20100112_.h264,189,2,Applause,Ryan Blake
cpb-aacip-151-mc8rb6wk8n__fma_2_56_3_2_pres_20100112_.h264,192,17,Malcolm X,Ryan Blake
cpb-aacip-151-mc8rb6wk8n__fma_2_56_3_2_pres_20100112_.h264,211,4,Applause,Ryan Blake
cpb-aacip-151-mc8rb6wk8n__fma_2_56_3_2_pres_20100112_.h264,216,62,Malcolm X,Ryan Blake
cpb-aacip-151-mc8rb6wk8n__fma_2_56_3_2_pres_20100112_.h264,280,2,Applause,Ryan Blake
cpb-aacip-151-mc8rb6wk8n__fma_2_56_3_2_pres_20100112_.h264,283,1651,Malcolm X,Ryan Blake
cpb-aacip-151-mc8rb6wk8n__fma_2_56_3_2_pres_20100112_.h264,1936,1,Applause,Ryan Blake
cpb-aacip-151-mc8rb6wk8n__fma_2_56_3_2_pres_20100112_.h264,1938,9,Malcolm X,Ryan Blake
cpb-aacip-151-mc8rb6wk8n__fma_2_56_3_2_pres_20100112_.h264,1949,1,Applause,Ryan Blake
cpb-aacip-151-mc8rb6wk8n__fma_2_56_3_2_pres_20100112_.h264,1951,62,Malcolm X,Ryan Blake
cpb-aacip-151-mc8rb6wk8n__fma_2_56_3_2_pres_20100112_.h264,2015,2,Applause,Ryan Blake
cpb-aacip-151-mc8rb6wk8n__fma_2_56_3_2_pres_20100112_.h264,2018,632,Malcolm X,Ryan Blake
cpb-aacip-151-mc8rb6wk8n__fma_2_56_3_3_pres_20100112_.h264,236.193378684,21.08371882,Malcolm X,Ryan Blake
cpb-aacip-151-mc8rb6wk8n__fma_2_56_3_3_pres_20100112_.h264,263.542857142,20.154920634,Malcolm X,Ryan Blake
cpb-aacip-151-mc8rb6wk8n__fma_2_56_3_3_pres_20100112_.h264,322.089795918,49.465306122,Malcolm X,Ryan Blake
cpb-aacip-151-mc8rb6wk8n__fma_2_56_3_3_pres_20100112_.h264,383,1,Applause,Ryan Blake
cpb-aacip-151-mc8rb6wk8n__fma_2_56_3_3_pres_20100112_.h264,385,34,Malcolm X,Ryan Blake
cpb-aacip-151-mc8rb6wk8n__fma_2_56_3_3_pres_20100112_.h264,470.334693877,25.102040816,Malcolm X,Ryan Blake
cpb-aacip-151-mc8rb6wk8n__fma_2_56_3_3_pres_20100112_.h264,521.07755102,2.41632653,Malcolm X,Ryan Blake
cpb-aacip-151-mc8rb6wk8n__fma_2_56_3_3_pres_20100112_.h264,524.67755102,45.367346938,Malcolm X,Ryan Blake
cpb-aacip-151-mc8rb6wk8n__fma_2_56_3_3_pres_20100112_.h264,604.833378684,15.418049886,Malcolm X,Ryan Blake
cpb-aacip-151-mc8rb6wk8n__fma_2_56_3_3_pres_20100112_.h264,624,6,Applause,Ryan Blake
cpb-aacip-151-mc8rb6wk8n__fma_2_56_3_3_pres_20100112_.h264,631,16,Malcolm X,Ryan Blake
cpb-aacip-151-mc8rb6wk8n__fma_2_56_3_3_pres_20100112_.h264,741.126530612,25.863945578,Malcolm X,Ryan Blake
cpb-aacip-151-mc8rb6wk8n__fma_2_56_3_3_pres_20100112_.h264,912.848979591,75.514285714,Malcolm X,Ryan Blake
cpb-aacip-151-mc8rb6wk8n__fma_2_56_3_3_pres_20100112_.h264,990,3,Applause,Ryan Blake
cpb-aacip-151-mc8rb6wk8n__fma_2_56_3_3_pres_20100112_.h264,1066.980136054,17.893877551,Malcolm X,Ryan Blake
cpb-aacip-151-mc8rb6wk8n__fma_2_56_3_3_pres_20100112_.h264,1349.61632653,55.522448979,Malcolm X,Ryan Blake
cpb-aacip-151-mc8rb6wk8n__fma_2_56_3_3_pres_20100112_.h264,1410.287165532,38.009523809,Malcolm X,Ryan Blake
cpb-aacip-151-mc8rb6wk8n__fma_2_56_3_3_pres_20100112_.h264,1450,1,Applause,Ryan Blake
cpb-aacip-151-mc8rb6wk8n__fma_2_56_3_3_pres_20100112_.h264,1972,5,Applause,Ryan Blake
cpb-aacip-151-mc8rb6wk8n__fma_2_56_3_3_pres_20100112_.h264,1984,2,Applause,Ryan Blake
cpb-aacip-151-mc8rb6wk8n__fma_2_56_3_3_pres_20100112_.h264,2041,1,Applause,Ryan Blake
cpb-aacip-151-mc8rb6wk8n__fma_2_56_3_3_pres_20100112_.h264,2300.212244897,22.334693877,Malcolm X,Ryan Blake
cpb-aacip-151-mc8rb6wk8n__fma_2_56_3_3_pres_20100112_.h264,2326.171428571,1.093877551,Malcolm X,Ryan Blake
cpb-aacip-28-8g8ff3m84h__PRA_AAPP_BB0209_Negro-white_relations_in_the_United_States_,1488.84,4.8,Applause,Ryan Blake
cpb-aacip-28-8g8ff3m84h__PRA_AAPP_BB0209_Negro-white_relations_in_the_United_States_,1535.28,3.12,Applause,Ryan Blake
cpb-aacip-28-8g8ff3m84h__PRA_AAPP_BB0209_Negro-white_relations_in_the_United_States_,1652.4,7,Applause,Ryan Blake
cpb-aacip-28-8g8ff3m84h__PRA_AAPP_BB0209_Negro-white_relations_in_the_United_States_,1684.8,4.32,Applause,Ryan Blake
cpb-aacip-28-8g8ff3m84h__PRA_AAPP_BB0209_Negro-white_relations_in_the_United_States_,1824.24,7.92,Applause,Ryan Blake
cpb-aacip-28-8g8ff3m84h__PRA_AAPP_BB0209_Negro-white_relations_in_the_United_States_,3680.16,33.48,Malcolm X,Ryan Blake
cpb-aacip-28-8g8ff3m84h__PRA_AAPP_BB0209_Negro-white_relations_in_the_United_States_,3733.44,132.36,Malcolm X,Ryan Blake
cpb-aacip-28-8g8ff3m84h__PRA_AAPP_BB0209_Negro-white_relations_in_the_United_States_,3904.2,5.6,Applause,Ryan Blake
cpb-aacip-28-8g8ff3m84h__PRA_AAPP_BB0209_Negro-white_relations_in_the_United_States_,4044.72,1.56,Applause,Ryan Blake
cpb-aacip-28-8g8ff3m84h__PRA_AAPP_BB0209_Negro-white_relations_in_the_United_States_,4046.4,38.58,Malcolm X,Ryan Blake
cpb-aacip-28-8g8ff3m84h__PRA_AAPP_BB0209_Negro-white_relations_in_the_United_States_,4085.28,12.48,Applause,Ryan Blake
cpb-aacip-28-8g8ff3m84h__PRA_AAPP_BB0209_Negro-white_relations_in_the_United_States_,4136.52,5.94,Applause,Ryan Blake
cpb-aacip-28-8g8ff3m84h__PRA_AAPP_BB0209_Negro-white_relations_in_the_United_States_,4142.88,20,Malcolm X,Ryan Blake
cpb-aacip-28-8g8ff3m84h__PRA_AAPP_BB0209_Negro-white_relations_in_the_United_States_,4162.98,5.4,Applause,Ryan Blake
cpb-aacip-28-8g8ff3m84h__PRA_AAPP_BB0209_Negro-white_relations_in_the_United_States_,4168.5,53.7,Malcolm X,Ryan Blake
cpb-aacip-28-8g8ff3m84h__PRA_AAPP_BB0209_Negro-white_relations_in_the_United_States_,4222.32,7.14,Applause,Ryan Blake
cpb-aacip-28-8g8ff3m84h__PRA_AAPP_BB0209_Negro-white_relations_in_the_United_States_,4229.82,111.3,Malcolm X,Ryan Blake
cpb-aacip-28-8g8ff3m84h__PRA_AAPP_BB0209_Negro-white_relations_in_the_United_States_,4341.6,7.44,Applause,Ryan Blake
